Company Name,Description,URL,Email,Website,Twitter
Rockflower Company,,https://platform.dkv.global/mind-map/firms/159471,info@rockflower.org,https://rockflower.org/,
ROOTS Medtech Company,,https://platform.dkv.global/mind-map/firms/138681,alper@roots-medtech.org,http://www.roots-medtech.org/,
Roots Of Peace Company,Roots Of Peace is a nonprofit organization that helps residents restore firms by improving farming methods and promoting market linkages.,https://platform.dkv.global/mind-map/firms/159504,info@rootsofpeace.org,https://rootsofpeace.org/,
Rosenberg Fund For Children Company,Rosenberg Fund For Children is a non-profit org that provides assists children whose parents are progressive activists in social movements.,https://platform.dkv.global/mind-map/firms/159334,info@rfc.org,https://www.rfc.org/,
RSL Queensland Company,,https://platform.dkv.global/mind-map/firms/168722,reception@rslqld.org,https://rslqld.org/,
Rudolf Ballin Stiftung Organizations,"Rudolf Ballin Stiftung is a non-profit that offers education, youth welfare, children's counseling, and public health care services.",https://platform.dkv.global/mind-map/firms/159559,info@rudolf-ballin-stiftung.de,https://www.rudolf-ballin-stiftung.de/,
S3IDF Company,S3IDF provides small businesses with advisory services and develops and implements inclusive business models and development plans.,https://platform.dkv.global/mind-map/firms/159588,info@s3idf.org,https://s3idf.us/,
Saddleback Valley Community Church Company,"Saddleback Valley Community Church is a nonprofit religious group that offers counseling, support clubs, financial and health care services.",https://platform.dkv.global/mind-map/firms/159605,info@saddleback.com,https://saddleback.com/,
Safeguarding the North Organizations,,https://platform.dkv.global/mind-map/firms/141713,contact@lasauvegardedunord.fr,https://www.lasauvegardedunord.fr/,https://twitter.com/SauvegardeDNord
Safety City Organizations,,https://platform.dkv.global/mind-map/firms/159625,info@safetycity.org,https://safetycity.org/,https://twitter.com/SafetyCityMH
Sakthi Foundation Company,,https://platform.dkv.global/mind-map/firms/159650,Info@sakthifoundation.org,https://www.sakthifoundation.org/,
Salahuddin Ayyubi Foundation Organizations,"Salahuddin Ayyubi Foundation is a Non-Profit Organization. working in the field of healthcare, education, Feeding & Other Social work.",https://platform.dkv.global/mind-map/firms/141996,Contact@salahuddinayyubi.org,https://salahuddinayyubi.org/,https://twitter.com/Saf_Foundation_
Salvation Army Housing Association Company,,https://platform.dkv.global/mind-map/firms/159638,info@saha.org.uk,https://www.saha.org.uk/,
Salvere Company,,https://platform.dkv.global/mind-map/firms/142527,contactus@salvere.co.uk,https://www.salvere.co.uk/,
Sam organization Organizations,Sam organization is a civil society organization that provides humanitarian services and community development programs.,https://platform.dkv.global/mind-map/firms/173542,,https://sam.ngo/,https://twitter.com/Samnongov
SAMH Company,"SAMH offers services such as therapeutic horticulture, peer support, employability, community engagement, and suicide prevention.",https://platform.dkv.global/mind-map/firms/144116,enquire@samh.org.uk,https://www.samh.org.uk/,
Samuel Hall Organizations,"Samuel Hall offers conduct research, evaluates programs, and designs policies in contexts of migration and displacement.",https://platform.dkv.global/mind-map/firms/159683,info@samuelhall.org,https://www.samuelhall.org/,https://twitter.com/Samuel_Hall_
San Diego Pride Company,"San Diego Pride's mission is to foster pride, equality, and respect for all lesbian, gay, bisexual, and transgender communities.",https://platform.dkv.global/mind-map/firms/159864,info@sdpride.org,https://sdpride.org/,
San Francisco Bay Physicians for Social Responsibility Company,,https://platform.dkv.global/mind-map/firms/160060,info@sfbaypsr.com,https://www.sfbaypsr.org/,
Sand Dunes and Salty Hair Company,,https://platform.dkv.global/mind-map/firms/174866,,https://sdandsh.com/,
SAPPORO YOUTH AND WOMEN'S ACTIVITY ASSOCIATION Company,,https://platform.dkv.global/mind-map/firms/174021,,http://www.syaa.jp/,
Saskatoon Open Door Society Organizations,,https://platform.dkv.global/mind-map/firms/169997,skopendoor@sods.sk.ca,https://www.sods.sk.ca/,https://twitter.com/SaskOpenDoor
Save The Children Canada Organizations,"Save The Children is a non-profit firm that aims to provide every child the right to survival, protection, development, and participation.",https://platform.dkv.global/mind-map/firms/159758,info@savethechildren.ca,https://savethechildren.ca/,https://twitter.com/savechildrencan?lang=en
Save the Children Norway Organizations,,https://platform.dkv.global/mind-map/firms/174382,,https://www.reddbarna.no/,https://twitter.com/reddbarna
Saviour USA Organizations,,https://platform.dkv.global/mind-map/firms/100905,info@saviourusa.org,http://www.saviourusa.org/,https://twitter.com/saviour014
Scalabor Organizations,,https://platform.dkv.global/mind-map/firms/159776,info@scalabor.nl,https://www.scalabor.nl/,https://twitter.com/scalabor
Scope Company,"Scope offers therapy, accommodation support, mobility, recreation, leisure and communication services to individuals and organizations.",https://platform.dkv.global/mind-map/firms/159832,info@scopeinc.com,https://www.scopeaust.org.au/,
Scottish Catholic International Aid Fund Company,,https://platform.dkv.global/mind-map/firms/169502,sciaf@sciaf.org.uk,https://www.sciaf.org.uk/,
Scottish Refugee Council Company,Scottish Refugee Council is a non-profit and charity organization that provides housing and other support services to the community.,https://platform.dkv.global/mind-map/firms/140905,communities@scottishrefugeecouncil.org.uk.,https://www.scottishrefugeecouncil.org.uk/,
SCRS Company,,https://platform.dkv.global/mind-map/firms/160464,info@somalcrs.org,https://somalcrs.org/,
Seacoast Company,,https://platform.dkv.global/mind-map/firms/101989,myhelp@seacoast.org,https://www.seacoast.org/,
Search for Common Ground Company,,https://platform.dkv.global/mind-map/firms/172032,webinfo@sfcg.org,https://www.sfcg.org/,
Secret Projects Company,,https://platform.dkv.global/mind-map/firms/144731,events@secretprojects.org,https://secretprojects.org/,
Seed Global Health Company,,https://platform.dkv.global/mind-map/firms/89951,info@seedglobalhealth.org,http://seedglobalhealth.org/,
Seed Impact Company,,https://platform.dkv.global/mind-map/firms/168177,possibilities@seedimpact.org,https://www.seedimpact.org/,
SeeKindness Company,,https://platform.dkv.global/mind-map/firms/172959,,https://seekindness.org/,
Sehgal Foundation Organizations,,https://platform.dkv.global/mind-map/firms/170044,smsf@smsfoundation.org,https://www.smsfoundation.org/,https://twitter.com/sehgalfdn
SEIU Local 1000 Company,"Seiu Local 1000 is a union that focuses on providing a good lifestyle and enjoying all the social, economic, and environmental justice.",https://platform.dkv.global/mind-map/firms/172102,webmaster@seiu1000.org,https://seiu1000.org/,
Self-Help International Company,"Self-Help International is a non-profit organization that caters to underprivileged society by offering clean water, food, and education.",https://platform.dkv.global/mind-map/firms/93260,information@selfhelpinternational.org,https://www.selfhelpinternational.org/,
Semble Company,,https://platform.dkv.global/mind-map/firms/159949,info@semble.io,https://semble.org/,
Sencio Community Leisure Company,,https://platform.dkv.global/mind-map/firms/170006,slc@sencio.org.uk,https://www.sencio.org.uk/,
Senior American Funding Company,,https://platform.dkv.global/mind-map/firms/159630,info@safunding.com,https://safunding.com/,
SEPLAA Foundation Organizations,,https://platform.dkv.global/mind-map/firms/160008,info@seplaafoundation.org,http://www.seplaafoundation.org/,https://twitter.com/SEPLAA
SERAC-Bangladesh Organizations,"SERAC-Bangladesh is a non profit organization that focuses on youth, women and children empowerment and sustainable urban development.",https://platform.dkv.global/mind-map/firms/160014,info@serac-bd.org,https://serac-bd.org/,https://twitter.com/serac_bd
Serrv International Organizations,Serrv International is a nonprofit fair trade retailer that works with small-scale artisans to help them build sustainable employment.,https://platform.dkv.global/mind-map/firms/166136,marketing@serrv.org,https://www.serrv.org/,https://twitter.com/serrv
Service First of Northern California Organizations,"Service First of Northern California is a nonprofit organization that provides supportive living, transportation, and charity services.",https://platform.dkv.global/mind-map/firms/160037,info@servicefirstnc.org,https://www.servicefirstnc.org/,https://twitter.com/servicefirstnc
Services Australia Organizations,,https://platform.dkv.global/mind-map/firms/172720,,https://www.servicesaustralia.gov.au/,https://twitter.com/servicesgovau
Seva Mandir Organizations,,https://platform.dkv.global/mind-map/firms/160048,info@sevamandir.org,https://www.sevamandir.org/Default.aspx,https://twitter.com/sevamandir
SF LGBT Center Organizations,"SF LGBT Center is a non-profit that offers art and culture, youth, community, volunteering, employment, and financial services programs.",https://platform.dkv.global/mind-map/firms/160062,info@sfcenter.org,https://sfcenter.org/,https://twitter.com/sflgbtcenter
SG Foundation Company,,https://platform.dkv.global/mind-map/firms/173662,,http://www.sgfoundation.org.in/,
Shamrock Way Organizations,"Shamrock Way is a non-profit organization that brings awareness and offers resources to support mental health, veterans, and battered women.",https://platform.dkv.global/mind-map/firms/160114,INFO@SHAMROCKWAY.ORG,https://www.shamrockway.org/,https://mobile.twitter.com/shamrockway
Shanti Bhavan Children's Project Organizations,Shanti Bhavan Children's Project is a non-profit organization providing shelter and education for India's most disadvantaged children.,https://platform.dkv.global/mind-map/firms/160118,info@shantibhavanchildren.org,https://www.shantibhavanchildren.org/,https://twitter.com/ShantiBhavan
Share The World's Resources Organizations,,https://platform.dkv.global/mind-map/firms/160134,info@sharing.org,http://www.sharing.org/,https://twitter.com/global_sharing
Shared Services West Organizations,,https://platform.dkv.global/mind-map/firms/173140,,https://www.ssw.ca/,https://twitter.com/sharedservicesw
Shelter House Organizations,"Shelter House is a social organization that offers emergency shelter, employment support, mental health care, and housing assistance.",https://platform.dkv.global/mind-map/firms/104710,info@shelterhouseiowa.org,https://shelterhouseiowa.org/,https://twitter.com/shelterhouseic
Shiloh House Organizations,"Shiloh House is a non-profit organization that offers home care, educational programs, rehabilitation and mental support to individuals.",https://platform.dkv.global/mind-map/firms/160178,info@shilohhouse.net,https://shilohhouse.org/,https://twitter.com/shilohhouse1
